Method,R_e,A@e,RA@e,Run,n,f,max info loss,n_clusters,algorithm,n_components,gini,p value
SPH+CPI,1,0.31,1.0,1,1050,100,0.3,,,,0.35,0.7
SPH+CPI,2,0.47,1.3404255319148937,1,1050,100,0.3,,,,0.35,0.7
SPH+CPI,3,0.5666666666666667,1.6235294117647059,1,1050,100,0.3,,,,0.35,0.7
SPH+CPI,4,0.6966666666666667,2.0669856459330145,1,1050,100,0.3,,,,0.35,0.7
SPH+CPI,5,0.7533333333333333,2.2876106194690267,1,1050,100,0.3,,,,0.35,0.7
SPH+CPI,6,0.7733333333333333,2.3836206896551726,1,1050,100,0.3,,,,0.35,0.7
SPH+CPI,7,0.7833333333333333,2.442553191489362,1,1050,100,0.3,,,,0.35,0.7
SPH+CPI,8,0.7966666666666666,2.5355648535564854,1,1050,100,0.3,,,,0.35,0.7
SPH+CPI,9,0.8133333333333334,2.668032786885246,1,1050,100,0.3,,,,0.35,0.7
SPH+CPI,10,0.82,2.727642276422764,1,1050,100,0.3,,,,0.35,0.7
SPH+CPI,1,0.31,1.0,1,1050,100,0.3,,,,0.35,0.75
SPH+CPI,2,0.4766666666666667,1.3496503496503496,1,1050,100,0.3,,,,0.35,0.75
SPH+CPI,3,0.5766666666666667,1.6358381502890174,1,1050,100,0.3,,,,0.35,0.75
SPH+CPI,4,0.69,2.024154589371981,1,1050,100,0.3,,,,0.35,0.75
SPH+CPI,5,0.75,2.2622222222222224,1,1050,100,0.3,,,,0.35,0.75
SPH+CPI,6,0.7733333333333333,2.375,1,1050,100,0.3,,,,0.35,0.75
SPH+CPI,7,0.7866666666666666,2.4533898305084745,1,1050,100,0.3,,,,0.35,0.75
SPH+CPI,8,0.8,2.5458333333333334,1,1050,100,0.3,,,,0.35,0.75
SPH+CPI,9,0.8166666666666667,2.6775510204081634,1,1050,100,0.3,,,,0.35,0.75
SPH+CPI,10,0.8233333333333334,2.736842105263158,1,1050,100,0.3,,,,0.35,0.75
SPH+CPI,1,0.29333333333333333,1.0,1,1050,100,0.3,,,,0.35,0.8
SPH+CPI,2,0.48333333333333334,1.393103448275862,1,1050,100,0.3,,,,0.35,0.8
SPH+CPI,3,0.61,1.726775956284153,1,1050,100,0.3,,,,0.35,0.8
SPH+CPI,4,0.6833333333333333,1.9707317073170731,1,1050,100,0.3,,,,0.35,0.8
SPH+CPI,5,0.75,2.24,1,1050,100,0.3,,,,0.35,0.8
SPH+CPI,6,0.77,2.3376623376623376,1,1050,100,0.3,,,,0.35,0.8
SPH+CPI,7,0.79,2.4556962025316458,1,1050,100,0.3,,,,0.35,0.8
SPH+CPI,8,0.8,2.525,1,1050,100,0.3,,,,0.35,0.8
SPH+CPI,9,0.8166666666666667,2.657142857142857,1,1050,100,0.3,,,,0.35,0.8
SPH+CPI,10,0.8233333333333334,2.716599190283401,1,1050,100,0.3,,,,0.35,0.8
SPH+CPI,1,0.30333333333333334,1.0,1,1050,100,0.3,,,,0.35,0.85
SPH+CPI,2,0.48333333333333334,1.3724137931034484,1,1050,100,0.3,,,,0.35,0.85
SPH+CPI,3,0.6033333333333334,1.6961325966850829,1,1050,100,0.3,,,,0.35,0.85
SPH+CPI,4,0.6833333333333333,1.9658536585365853,1,1050,100,0.3,,,,0.35,0.85
SPH+CPI,5,0.7433333333333333,2.210762331838565,1,1050,100,0.3,,,,0.35,0.85
SPH+CPI,6,0.7633333333333333,2.3100436681222707,1,1050,100,0.3,,,,0.35,0.85
SPH+CPI,7,0.7833333333333333,2.429787234042553,1,1050,100,0.3,,,,0.35,0.85
SPH+CPI,8,0.7933333333333333,2.5,1,1050,100,0.3,,,,0.35,0.85
SPH+CPI,9,0.8133333333333334,2.6598360655737703,1,1050,100,0.3,,,,0.35,0.85
SPH+CPI,10,0.8233333333333334,2.748987854251012,1,1050,100,0.3,,,,0.35,0.85
SPH+CPI,1,0.33,1.0,1,1050,100,0.3,,,,0.35,0.9
SPH+CPI,2,0.5066666666666667,1.3486842105263157,1,1050,100,0.3,,,,0.35,0.9
SPH+CPI,3,0.6033333333333334,1.6132596685082874,1,1050,100,0.3,,,,0.35,0.9
SPH+CPI,4,0.6733333333333333,1.8613861386138615,1,1050,100,0.3,,,,0.35,0.9
SPH+CPI,5,0.74,2.144144144144144,1,1050,100,0.3,,,,0.35,0.9
SPH+CPI,6,0.7566666666666667,2.2290748898678414,1,1050,100,0.3,,,,0.35,0.9
SPH+CPI,7,0.78,2.371794871794872,1,1050,100,0.3,,,,0.35,0.9
SPH+CPI,8,0.7933333333333333,2.466386554621849,1,1050,100,0.3,,,,0.35,0.9
SPH+CPI,9,0.8133333333333334,2.627049180327869,1,1050,100,0.3,,,,0.35,0.9
SPH+CPI,10,0.8166666666666667,2.657142857142857,1,1050,100,0.3,,,,0.35,0.9
SPH+CPI,1,0.32,1.0,1,1050,100,0.3,,,,0.4,0.7
SPH+CPI,2,0.47333333333333333,1.323943661971831,1,1050,100,0.3,,,,0.4,0.7
SPH+CPI,3,0.5733333333333334,1.6162790697674418,1,1050,100,0.3,,,,0.4,0.7
SPH+CPI,4,0.6966666666666667,2.0382775119617227,1,1050,100,0.3,,,,0.4,0.7
SPH+CPI,5,0.7433333333333333,2.2242152466367715,1,1050,100,0.3,,,,0.4,0.7
SPH+CPI,6,0.7666666666666667,2.3391304347826085,1,1050,100,0.3,,,,0.4,0.7
SPH+CPI,7,0.7833333333333333,2.4382978723404256,1,1050,100,0.3,,,,0.4,0.7
SPH+CPI,8,0.7966666666666666,2.5313807531380754,1,1050,100,0.3,,,,0.4,0.7
SPH+CPI,9,0.8133333333333334,2.6639344262295084,1,1050,100,0.3,,,,0.4,0.7
SPH+CPI,10,0.82,2.7235772357723578,1,1050,100,0.3,,,,0.4,0.7
SPH+CPI,1,0.31666666666666665,1.0,1,1050,100,0.3,,,,0.4,0.75
SPH+CPI,2,0.48333333333333334,1.3448275862068966,1,1050,100,0.3,,,,0.4,0.75
SPH+CPI,3,0.5766666666666667,1.6127167630057804,1,1050,100,0.3,,,,0.4,0.75
SPH+CPI,4,0.69,2.004830917874396,1,1050,100,0.3,,,,0.4,0.75
SPH+CPI,5,0.7433333333333333,2.219730941704036,1,1050,100,0.3,,,,0.4,0.75
SPH+CPI,6,0.77,2.3506493506493507,1,1050,100,0.3,,,,0.4,0.75
SPH+CPI,7,0.79,2.4683544303797467,1,1050,100,0.3,,,,0.4,0.75
SPH+CPI,8,0.8,2.5375,1,1050,100,0.3,,,,0.4,0.75
SPH+CPI,9,0.8166666666666667,2.669387755102041,1,1050,100,0.3,,,,0.4,0.75
SPH+CPI,10,0.8233333333333334,2.7287449392712553,1,1050,100,0.3,,,,0.4,0.75
SPH+CPI,1,0.3,1.0,1,1050,100,0.3,,,,0.4,0.8
SPH+CPI,2,0.49,1.3877551020408163,1,1050,100,0.3,,,,0.4,0.8
SPH+CPI,3,0.61,1.7049180327868851,1,1050,100,0.3,,,,0.4,0.8
SPH+CPI,4,0.6833333333333333,1.951219512195122,1,1050,100,0.3,,,,0.4,0.8
SPH+CPI,5,0.7433333333333333,2.197309417040359,1,1050,100,0.3,,,,0.4,0.8
SPH+CPI,6,0.7666666666666667,2.3130434782608695,1,1050,100,0.3,,,,0.4,0.8
SPH+CPI,7,0.7933333333333333,2.4705882352941178,1,1050,100,0.3,,,,0.4,0.8
SPH+CPI,8,0.8,2.5166666666666666,1,1050,100,0.3,,,,0.4,0.8
SPH+CPI,9,0.8166666666666667,2.6489795918367345,1,1050,100,0.3,,,,0.4,0.8
SPH+CPI,10,0.8233333333333334,2.708502024291498,1,1050,100,0.3,,,,0.4,0.8
SPH+CPI,1,0.31,1.0,1,1050,100,0.3,,,,0.4,0.85
SPH+CPI,2,0.49,1.3673469387755102,1,1050,100,0.3,,,,0.4,0.85
SPH+CPI,3,0.6033333333333334,1.6740331491712708,1,1050,100,0.3,,,,0.4,0.85
SPH+CPI,4,0.6833333333333333,1.946341463414634,1,1050,100,0.3,,,,0.4,0.85
SPH+CPI,5,0.7366666666666667,2.167420814479638,1,1050,100,0.3,,,,0.4,0.85
SPH+CPI,6,0.76,2.2850877192982457,1,1050,100,0.3,,,,0.4,0.85
SPH+CPI,7,0.7866666666666666,2.444915254237288,1,1050,100,0.3,,,,0.4,0.85
SPH+CPI,8,0.7933333333333333,2.491596638655462,1,1050,100,0.3,,,,0.4,0.85
SPH+CPI,9,0.8133333333333334,2.651639344262295,1,1050,100,0.3,,,,0.4,0.85
SPH+CPI,10,0.8233333333333334,2.7408906882591095,1,1050,100,0.3,,,,0.4,0.85
SPH+CPI,1,0.33666666666666667,1.0,1,1050,100,0.3,,,,0.4,0.9
SPH+CPI,2,0.5133333333333333,1.344155844155844,1,1050,100,0.3,,,,0.4,0.9
SPH+CPI,3,0.6033333333333334,1.591160220994475,1,1050,100,0.3,,,,0.4,0.9
SPH+CPI,4,0.6733333333333333,1.8415841584158417,1,1050,100,0.3,,,,0.4,0.9
SPH+CPI,5,0.7333333333333333,2.1,1,1050,100,0.3,,,,0.4,0.9
SPH+CPI,6,0.7533333333333333,2.2035398230088497,1,1050,100,0.3,,,,0.4,0.9
SPH+CPI,7,0.7833333333333333,2.3872340425531915,1,1050,100,0.3,,,,0.4,0.9
SPH+CPI,8,0.7933333333333333,2.457983193277311,1,1050,100,0.3,,,,0.4,0.9
SPH+CPI,9,0.8133333333333334,2.6188524590163933,1,1050,100,0.3,,,,0.4,0.9
SPH+CPI,10,0.8166666666666667,2.6489795918367345,1,1050,100,0.3,,,,0.4,0.9
SPH+CPI,1,0.2966666666666667,1.0,1,1050,100,0.35,,,,0.2,0.7
SPH+CPI,2,0.48333333333333334,1.3862068965517242,1,1050,100,0.35,,,,0.2,0.7
SPH+CPI,3,0.5766666666666667,1.6473988439306357,1,1050,100,0.35,,,,0.2,0.7
SPH+CPI,4,0.7133333333333334,2.0981308411214954,1,1050,100,0.35,,,,0.2,0.7
SPH+CPI,5,0.7666666666666667,2.3,1,1050,100,0.35,,,,0.2,0.7
SPH+CPI,6,0.7866666666666666,2.3940677966101696,1,1050,100,0.35,,,,0.2,0.7
SPH+CPI,7,0.7933333333333333,2.4327731092436973,1,1050,100,0.35,,,,0.2,0.7
SPH+CPI,8,0.8033333333333333,2.5020746887966805,1,1050,100,0.35,,,,0.2,0.7
SPH+CPI,9,0.8166666666666667,2.6081632653061226,1,1050,100,0.35,,,,0.2,0.7
SPH+CPI,10,0.8233333333333334,2.668016194331984,1,1050,100,0.35,,,,0.2,0.7
SPH+CPI,1,0.2966666666666667,1.0,1,1050,100,0.35,,,,0.2,0.75
SPH+CPI,2,0.48333333333333334,1.3862068965517242,1,1050,100,0.35,,,,0.2,0.75
SPH+CPI,3,0.5833333333333334,1.6628571428571428,1,1050,100,0.35,,,,0.2,0.75
SPH+CPI,4,0.7033333333333334,2.061611374407583,1,1050,100,0.35,,,,0.2,0.75
SPH+CPI,5,0.76,2.280701754385965,1,1050,100,0.35,,,,0.2,0.75
SPH+CPI,6,0.7833333333333333,2.391489361702128,1,1050,100,0.35,,,,0.2,0.75
SPH+CPI,7,0.7933333333333333,2.4495798319327733,1,1050,100,0.35,,,,0.2,0.75
SPH+CPI,8,0.8033333333333333,2.5186721991701244,1,1050,100,0.35,,,,0.2,0.75
SPH+CPI,9,0.8166666666666667,2.6244897959183673,1,1050,100,0.35,,,,0.2,0.75
SPH+CPI,10,0.8233333333333334,2.6842105263157894,1,1050,100,0.35,,,,0.2,0.75
SPH+CPI,1,0.28,1.0,1,1050,100,0.35,,,,0.2,0.8
SPH+CPI,2,0.49,1.4285714285714286,1,1050,100,0.35,,,,0.2,0.8
SPH+CPI,3,0.6166666666666667,1.7513513513513514,1,1050,100,0.35,,,,0.2,0.8
SPH+CPI,4,0.6966666666666667,2.0095693779904304,1,1050,100,0.35,,,,0.2,0.8
SPH+CPI,5,0.76,2.258771929824561,1,1050,100,0.35,,,,0.2,0.8
SPH+CPI,6,0.78,2.3547008547008548,1,1050,100,0.35,,,,0.2,0.8
SPH+CPI,7,0.7966666666666666,2.4518828451882846,1,1050,100,0.35,,,,0.2,0.8
SPH+CPI,8,0.8033333333333333,2.4979253112033195,1,1050,100,0.35,,,,0.2,0.8
SPH+CPI,9,0.8166666666666667,2.6040816326530614,1,1050,100,0.35,,,,0.2,0.8
SPH+CPI,10,0.8233333333333334,2.6639676113360324,1,1050,100,0.35,,,,0.2,0.8
SPH+CPI,1,0.2833333333333333,1.0,1,1050,100,0.35,,,,0.2,0.85
SPH+CPI,2,0.49,1.4217687074829932,1,1050,100,0.35,,,,0.2,0.85
SPH+CPI,3,0.6133333333333333,1.7391304347826086,1,1050,100,0.35,,,,0.2,0.85
SPH+CPI,4,0.6966666666666667,2.0095693779904304,1,1050,100,0.35,,,,0.2,0.85
SPH+CPI,5,0.7533333333333333,2.234513274336283,1,1050,100,0.35,,,,0.2,0.85
SPH+CPI,6,0.7733333333333333,2.331896551724138,1,1050,100,0.35,,,,0.2,0.85
SPH+CPI,7,0.79,2.430379746835443,1,1050,100,0.35,,,,0.2,0.85
SPH+CPI,8,0.7966666666666666,2.4769874476987446,1,1050,100,0.35,,,,0.2,0.85
SPH+CPI,9,0.8133333333333334,2.610655737704918,1,1050,100,0.35,,,,0.2,0.85
SPH+CPI,10,0.8233333333333334,2.700404858299595,1,1050,100,0.35,,,,0.2,0.85
SPH+CPI,1,0.31,1.0,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,2,0.5166666666666667,1.4,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,3,0.6133333333333333,1.6521739130434783,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,4,0.6866666666666666,1.9029126213592233,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,5,0.75,2.1644444444444444,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,6,0.7666666666666667,2.247826086956522,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,7,0.7866666666666666,2.3686440677966103,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,8,0.7966666666666666,2.4393305439330546,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,9,0.8133333333333334,2.5737704918032787,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,10,0.8166666666666667,2.6040816326530614,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,2,0.48333333333333334,1.3655172413793104,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,3,0.5766666666666667,1.630057803468208,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,4,0.7133333333333334,2.0841121495327104,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,5,0.7666666666666667,2.2869565217391306,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,6,0.7866666666666666,2.3813559322033897,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,7,0.7933333333333333,2.4201680672268906,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,8,0.8033333333333333,2.4896265560165975,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,9,0.8166666666666667,2.595918367346939,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,10,0.8233333333333334,2.6558704453441297,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,2,0.48333333333333334,1.3655172413793104,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,3,0.5833333333333334,1.6457142857142857,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,4,0.7033333333333334,2.0473933649289098,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,5,0.76,2.267543859649123,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,6,0.7833333333333333,2.3787234042553194,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,7,0.7933333333333333,2.436974789915966,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,8,0.8033333333333333,2.5062240663900415,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,9,0.8166666666666667,2.6122448979591835,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,10,0.8233333333333334,2.672064777327935,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,1,0.29,1.0,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,2,0.49,1.4081632653061225,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,3,0.6166666666666667,1.7351351351351352,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,4,0.6966666666666667,1.9952153110047848,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,5,0.76,2.245614035087719,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,6,0.78,2.341880341880342,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,7,0.7966666666666666,2.4393305439330546,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,8,0.8033333333333333,2.4854771784232366,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,9,0.8166666666666667,2.5918367346938775,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,10,0.8233333333333334,2.651821862348178,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,1,0.29333333333333333,1.0,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,2,0.49,1.401360544217687,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,3,0.6133333333333333,1.7228260869565217,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,4,0.6966666666666667,1.9952153110047848,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,5,0.7533333333333333,2.2212389380530975,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,6,0.7733333333333333,2.3189655172413794,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,7,0.79,2.4177215189873418,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,8,0.7966666666666666,2.4644351464435146,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,9,0.8133333333333334,2.598360655737705,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,10,0.8233333333333334,2.688259109311741,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,1,0.32,1.0,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,2,0.5166666666666667,1.3806451612903226,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,3,0.6133333333333333,1.6358695652173914,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,4,0.6866666666666666,1.8883495145631068,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,5,0.75,2.151111111111111,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,6,0.7666666666666667,2.234782608695652,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,7,0.7866666666666666,2.3559322033898304,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,8,0.7966666666666666,2.426778242677824,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,9,0.8133333333333334,2.5614754098360657,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,10,0.8166666666666667,2.5918367346938775,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,1,0.3233333333333333,1.0,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,2,0.4766666666666667,1.3216783216783217,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,3,0.57,1.5964912280701755,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,4,0.7,2.0428571428571427,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,5,0.7566666666666667,2.26431718061674,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,6,0.7766666666666666,2.3605150214592276,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,7,0.7866666666666666,2.419491525423729,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,8,0.8,2.5125,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,9,0.8166666666666667,2.6448979591836737,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,10,0.8233333333333334,2.7044534412955468,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,1,0.3233333333333333,1.0,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,2,0.4766666666666667,1.3216783216783217,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,3,0.5766666666666667,1.6127167630057804,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,4,0.69,2.004830917874396,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,5,0.75,2.2444444444444445,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,6,0.7733333333333333,2.3577586206896552,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,7,0.7866666666666666,2.4364406779661016,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,8,0.8,2.529166666666667,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,9,0.8166666666666667,2.6612244897959183,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,10,0.8233333333333334,2.720647773279352,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,2,0.48333333333333334,1.3655172413793104,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,3,0.61,1.7049180327868851,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,4,0.6833333333333333,1.951219512195122,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,5,0.75,2.2222222222222223,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,6,0.77,2.3203463203463204,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,7,0.79,2.438818565400844,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,8,0.8,2.5083333333333333,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,9,0.8166666666666667,2.6408163265306124,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,10,0.8233333333333334,2.700404858299595,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,1,0.31,1.0,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,2,0.48333333333333334,1.3586206896551725,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,3,0.6066666666666667,1.6923076923076923,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,4,0.6833333333333333,1.951219512195122,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,5,0.7433333333333333,2.197309417040359,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,6,0.7633333333333333,2.296943231441048,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,7,0.7833333333333333,2.4170212765957446,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,8,0.7933333333333333,2.4873949579831933,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,9,0.8133333333333334,2.6475409836065573,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,10,0.8233333333333334,2.736842105263158,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,1,0.33666666666666667,1.0,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,2,0.51,1.3398692810457515,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,3,0.6066666666666667,1.6043956043956045,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,4,0.6733333333333333,1.8415841584158417,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,5,0.74,2.126126126126126,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,6,0.7566666666666667,2.211453744493392,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,7,0.78,2.3547008547008548,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,8,0.7933333333333333,2.4495798319327733,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,9,0.8133333333333334,2.610655737704918,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,10,0.8166666666666667,2.6408163265306124,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,1,0.32,1.0,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,2,0.4766666666666667,1.3286713286713288,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,3,0.57,1.6023391812865497,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,4,0.7,2.0476190476190474,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,5,0.7566666666666667,2.2687224669603525,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,6,0.7766666666666666,2.3648068669527897,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,7,0.7866666666666666,2.4237288135593222,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,8,0.8,2.5166666666666666,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,9,0.8166666666666667,2.6489795918367345,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,10,0.8233333333333334,2.708502024291498,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,1,0.32,1.0,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,2,0.4766666666666667,1.3286713286713288,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,3,0.5766666666666667,1.6184971098265897,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,4,0.69,2.0096618357487923,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,5,0.75,2.2488888888888887,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,6,0.7733333333333333,2.3620689655172415,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,7,0.7866666666666666,2.440677966101695,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,8,0.8,2.533333333333333,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,9,0.8166666666666667,2.6653061224489796,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,10,0.8233333333333334,2.7246963562753037,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,1,0.30333333333333334,1.0,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,2,0.48333333333333334,1.3724137931034484,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,3,0.61,1.710382513661202,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,4,0.6833333333333333,1.9560975609756097,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,5,0.75,2.2266666666666666,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,6,0.77,2.324675324675325,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,7,0.79,2.4430379746835444,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,8,0.8,2.5125,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,9,0.8166666666666667,2.6448979591836737,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,10,0.8233333333333334,2.7044534412955468,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,2,0.48333333333333334,1.3655172413793104,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,3,0.6066666666666667,1.6978021978021978,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,4,0.6833333333333333,1.9560975609756097,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,5,0.7433333333333333,2.201793721973094,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,6,0.7633333333333333,2.3013100436681224,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,7,0.7833333333333333,2.421276595744681,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,8,0.7933333333333333,2.491596638655462,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,9,0.8133333333333334,2.651639344262295,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,10,0.8233333333333334,2.7408906882591095,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,1,0.3333333333333333,1.0,1,1050,100,0.35,,,,0.35,0.9
SPH+CPI,2,0.51,1.34640522875817,1,1050,100,0.35,,,,0.35,0.9
